media_key,media_type,alt_text,duration_ms
3_1525502087655739395,photo,,
16_1525501810005393410,animated_gif,,
3_1525501560440213504,photo,,
3_1525501241333149698,photo,,
3_1525501160131637249,photo,,
3_1525501217002393600,photo,,
3_1525501110160527360,photo,,
3_1525501118754590720,photo,,
3_1525501126522523649,photo,,
3_1525501135670239234,photo,,
3_1525500582164930561,photo,,
3_1525500650750357504,photo,,
3_1525500018358206464,photo,,
3_1525500044568367112,photo,,
3_1525500098083422211,photo,,
3_1525500635176640512,photo,,
3_1525499651238948864,photo,,
3_1525499651306053632,photo,,
3_1525500612699250688,photo,,
3_1525500491496660992,photo,,
3_1525499828561760256,photo,,
3_1525500450379816960,photo,,
3_1525500237154074624,photo,,
3_1525499879262457856,photo,,
3_1525499879228854280,photo,,
3_1525499963291144193,photo,,
3_1525500137283403779,photo,,
3_1525500107478663168,photo,,
