media_key,media_type,alt_text,duration_ms
3_1514449594335195139,photo,,
16_1514449658654834692,animated_gif,,
3_1514449477888712704,photo,,
3_1514448621449715716,photo,,
3_1514448988631621635,photo,,
16_1514448878753705989,animated_gif,,
7_971243279202291713,video,,139890.0
3_1514448563077480451,photo,,
3_1514448563073257477,photo,,
3_1514448563085869056,photo,,
3_1514448563085869064,photo,,
3_1514448001309507586,photo,,
3_1514448421318500354,photo,,
3_1514448010687791111,photo,,
7_1514447974817951747,video,,19733.0
3_1514447704843292673,photo,,
3_1514447643040223235,photo,,
3_1514447967079477251,photo,,
3_1514447874943238146,photo,,
3_1514447532474175492,photo,,
3_1514447532470026241,photo,,
3_1514447532650373130,photo,,
3_1514447464392273925,photo,,
3_1514447499745968129,photo,,
3_1514447083792572418,photo,,
