media_key,media_type,alt_text,duration_ms
3_1537826219852300288,photo,,
3_1537826116593143809,photo,,
3_1537825871780020230,photo,,
3_1537825787272904704,photo,,
16_1537825562315698178,animated_gif,,
7_1537824276828639234,video,,46066.0
3_1537825295960485888,photo,,
3_1537825314608390146,photo,,
3_1537825249017769984,photo,,
7_1537824779918528524,video,,19116.0
