media_key,media_type,alt_text,duration_ms
3_1516431280266780687,photo,,
3_1516431764985729025,photo,,
3_1516432101754785792,photo,,
3_1516432054317195274,photo,,
16_1516431970871431168,animated_gif,,
7_1516431708987572224,video,,17000.0
3_1516431828277927939,photo,,
3_1516431653324967948,photo,,
3_1516431568667312132,photo,,
3_1516431365390147585,photo,,
3_1516311844805558273,photo,,
3_1516168328729006082,photo,,
3_1516431427235102735,photo,,
3_1516431185483911178,photo,,
3_1516430281632268298,photo,,
