media_key,media_type,alt_text,duration_ms
3_1515949642290274305,photo,,
13_1515949601517359104,video,,14041.0
3_1515949416737296390,photo,,
3_1515949334634053636,photo,,
3_1515949224898273283,photo,,
3_1515948992181727233,photo,,
3_1515948895653662728,photo,,
3_1515948895355822087,photo,,
3_1515948661007699972,photo,,
3_1515948476278140931,photo,,
3_1515948051130564610,photo,,
3_1515948194361864194,photo,,
3_1515948097901572097,photo,,
3_1515948028800245762,photo,,
3_1515947993450835968,photo,,
3_1515947928413949962,photo,,
3_1515947128157204482,photo,,
3_1515947765419114496,photo,,
3_1515947197204172803,photo,,
3_1515947495805054978,photo,,
7_1515947379983273984,video,,78785.0
7_1515254982894891011,video,,18320.0
3_1515946747905851394,photo,,
3_1515947021231955970,photo,,
3_1515947187531829253,photo,,
3_1515946823877332995,photo,,
3_1515946908371595264,photo,,
3_1515946873084801024,photo,,
3_1515946864767602690,photo,,
3_1515946615386750976,photo,,
3_1515946547212533760,photo,,
3_1515946398344089603,photo,,
3_1515946398348288001,photo,,
3_1515946398348308482,photo,,
3_1515946108471889920,photo,,
3_1515946099781079043,photo,,
3_1515946099797856257,photo,,
