tweetid,author_id,text,created_at,geo,retweets,replies,likes,quote_count,lang,conversation_id,context_annotations,entities,attachments,possibly_sensitive,withheld,reply_settings,source
1536375181156950017,1489930497853636608,@H8RED3 @SbFramesInOrder LITERALLY,2022-06-13 15:49:22+00:00,,0,2,14,0,en,1536310511041757185,[],"{'mentions': [{'start': 0, 'end': 7, 'username': 'H8RED3', 'id': '1239778879985848322'}, {'start': 8, 'end': 24, 'username': 'SbFramesInOrder', 'id': '1123667940228911104'}]}",,False,,everyone,Twitter Web App
1536412966010212353,1516842305394774017,"Alguien pa jugar stardew valley, league of Legends, valorant o roblox (bsckrooms) ?

X lo menos valo es pa pasar el rato, si quieren lo demás es pa collabs o cositas así

Es la primera vez q pregunto público djsks es q ando haciendo un horario ya(?",2022-06-13 18:19:30+00:00,,2,11,22,0,es,1536412966010212353,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '71', 'name': 'Video Game', 'description': 'A video game like Overwatch'}, 'entity': {'id': '1088118927580774400', 'name': 'Roblox', 'description': 'Roblox'}}, {'domain': {'id': '71', 'name': 'Video Game', 'description': 'A video game like Overwatch'}, 'entity': {'id': '1234945774347112448', 'name': 'VALORANT'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '10047023523', 'name': 'League of Legends', 'description': 'This entity includes all conversation about the entire League of Legends universe.\n\t\nNOTE: Following the release of Arcane, Video Game (domain 71) annotations were halted on 12/3/2021.'}}]","{'annotations': [{'start': 17, 'end': 30, 'probability': 0.5691, 'type': 'Other', 'normalized_text': 'stardew valley'}, {'start': 33, 'end': 49, 'probability': 0.6778, 'type': 'Other', 'normalized_text': 'league of Legends'}]}",,False,,everyone,Twitter for Android
1536412798246617088,1339050816829706241,@rando9292 What other studio could possibly cost 40 billion or more other then Activision &amp; EA? 😯,2022-06-13 18:18:50+00:00,,0,2,1,0,en,1536340869460131840,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026784917', 'name': 'Activision'}}, {'domain': {'id': '78', 'name': 'Video Game Publisher', 'description': ""A Video Game Publisher like 'Activision'""}, 'entity': {'id': '10026784917', 'name': 'Activision'}}]","{'annotations': [{'start': 79, 'end': 93, 'probability': 0.2162, 'type': 'Product', 'normalized_text': 'Activision & EA'}], 'mentions': [{'start': 0, 'end': 10, 'username': 'rando9292', 'id': '809140041226317824'}]}",,False,,everyone,Twitter for Android
1536408625903816707,1284599993534345216,Roblox Rebirth Simulator X Codes (March 2022) https://t.co/uAQONGZWow,2022-06-13 18:02:16+00:00,,0,1,0,0,en,1536408625903816707,"[{'domain': {'id': '71', 'name': 'Video Game', 'description': 'A video game like Overwatch'}, 'entity': {'id': '1088118927580774400', 'name': 'Roblox', 'description': 'Roblox'}}]","{'urls': [{'start': 46, 'end': 69, 'url': 'https://t.co/uAQONGZWow', 'expanded_url': 'https://progameguides.com/roblox/roblox-rebirth-simulator-x-codes/?utm_source=Facebook', 'display_url': 'progameguides.com/roblox/roblox-…', 'images': [{'url': 'https://pbs.twimg.com/news_img/1536408627761774592/SeMM4r0J?format=jpg&name=orig', 'width': 768, 'height': 432}, {'url': 'https://pbs.twimg.com/news_img/1536408627761774592/SeMM4r0J?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Roblox Rebirth Simulator X Codes (June 2022)', 'description': ""Our Roblox Rebirth Simulator X Codes has the most up-to-date list of OP codes that you can redeem for lots of free boosts. Activating these boosts will help you rank faster and grant access to all of the unique islands available to explore in the experience! All Rebirth Simulator X Codes List We'll keep you […]"", 'unwound_url': 'https://progameguides.com/roblox/roblox-rebirth-simulator-x-codes/?utm_source=Facebook'}], 'annotations': [{'start': 0, 'end': 31, 'probability': 0.6017, 'type': 'Product', 'normalized_text': 'Roblox Rebirth Simulator X Codes'}]}",,False,,everyone,SocialBee.io v2
1536418362561011712,1332933822330118145,"happening 2 me too! 

#Roblox #robloxmobile @Roblox 🥲 https://t.co/ZfhgL54Bq6",2022-06-13 18:40:57+00:00,,0,1,3,0,en,1536418362561011712,"[{'domain': {'id': '71', 'name': 'Video Game', 'description': 'A video game like Overwatch'}, 'entity': {'id': '1088118927580774400', 'name': 'Roblox', 'description': 'Roblox'}}]","{'urls': [{'start': 54, 'end': 77, 'url': 'https://t.co/ZfhgL54Bq6', 'expanded_url': 'https://twitter.com/Kai000000101/status/1536417497049706496', 'display_url': 'twitter.com/Kai000000101/s…'}], 'mentions': [{'start': 44, 'end': 51, 'username': 'Roblox', 'id': '16745055'}], 'hashtags': [{'start': 22, 'end': 29, 'tag': 'Roblox'}, {'start': 30, 'end': 43, 'tag': 'robloxmobile'}]}",,False,,everyone,Twitter Web App
1536421998129074176,1201724336756809728,@HeyNamesAlbe which roblos game is this,2022-06-13 18:55:24+00:00,,0,2,0,0,en,1536421660412215297,[],"{'mentions': [{'start': 0, 'end': 13, 'username': 'HeyNamesAlbe', 'id': '1486592123260616708'}]}",,False,,everyone,Twitter Web App
1536103518271963136,1056053249470541824,"Roblox recently launched a minor edit to the Home page. 🚀

For the last several years, the home page has included users' usernames at the header, and as of recently it is now removed. 

Thoughts? 💬 https://t.co/O1EHs8ZMFq",2022-06-12 21:49:52+00:00,,62,515,2005,56,en,1536103518271963136,"[{'domain': {'id': '71', 'name': 'Video Game', 'description': 'A video game like Overwatch'}, 'entity': {'id': '1088118927580774400', 'name': 'Roblox', 'description': 'Roblox'}}]","{'urls': [{'start': 198, 'end': 221, 'url': 'https://t.co/O1EHs8ZMFq', 'expanded_url': 'https://twitter.com/Roblox_RTC/status/1536103518271963136/photo/1', 'display_url': 'pic.twitter.com/O1EHs8ZMFq', 'media_key': '3_1536102211788283904'}], 'annotations': [{'start': 0, 'end': 5, 'probability': 0.4332, 'type': 'Organization', 'normalized_text': 'Roblox'}]}",{'media_keys': ['3_1536102211788283904']},False,,everyone,TweetDeck
1536420974853337090,1410925734110105601,someone send there robux gp below,2022-06-13 18:51:20+00:00,,8,5,28,0,en,1536420974853337090,[],,,False,,everyone,Twitter for iPhone
1536421561833508865,1373771160501026818,You guys remember when people were saying the Roblox game was better than Sonic frontiers lol,2022-06-13 18:53:40+00:00,,0,2,2,0,en,1536421561833508865,"[{'domain': {'id': '71', 'name': 'Video Game', 'description': 'A video game like Overwatch'}, 'entity': {'id': '1088118927580774400', 'name': 'Roblox', 'description': 'Roblox'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '993952643209773057', 'name': 'Sonic the Hedgehog', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable.\t\t\t\n\nNOTE: Stopped annotating in the Video Game domain (71) on 11/15/19. Moving forward, this entity will annotate to Multimedia Franchise domain (130) only.'}}]","{'annotations': [{'start': 46, 'end': 56, 'probability': 0.3327, 'type': 'Product', 'normalized_text': 'Roblox game'}]}",,False,,everyone,Twitter for Android
1536408067876835330,5162861,"Restore your farm to greatness in Stardew Valley, available for #NintendoSwitchOnline members to try from 6/14, 10 AM PT - 6/20, 11:59 PM PT!

You can also purchase the full version of Stardew Valley for 20% off from 6/14, 10 AM PT - 6/27, 11:59 PM PT!

https://t.co/hK3XQz6yZh https://t.co/4Wg2idN7hL",2022-06-13 18:00:03+00:00,,751,140,4543,322,en,1536408067876835330,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026713294', 'name': 'Nintendo'}}, {'domain': {'id': '78', 'name': 'Video Game Publisher', 'description': ""A Video Game Publisher like 'Activision'""}, 'entity': {'id': '10026713294', 'name': 'Nintendo'}}]","{'urls': [{'start': 254, 'end': 277, 'url': 'https://t.co/hK3XQz6yZh', 'expanded_url': 'http://ninten.do/6019bgNBh', 'display_url': 'ninten.do/6019bgNBh', 'unwound_url': 'https://accounts.nintendo.com/connect/1.0.0/authorize?scope=openid+offline+user+user.links.nintendoNetwork.id&response_type=code+id_token&redirect_uri=https%3A%2F%2Fec.nintendo.com%2Foauth2%2Fcallback&state=99495e32-a104-4c83-b1d2-8141313c869b&prompt=login&client_id=e56201e414c97a10'}, {'start': 278, 'end': 301, 'url': 'https://t.co/4Wg2idN7hL', 'expanded_url': 'https://twitter.com/NintendoAmerica/status/1536408067876835330/photo/1', 'display_url': 'pic.twitter.com/4Wg2idN7hL', 'media_key': '3_1536408063988666377'}], 'annotations': [{'start': 34, 'end': 47, 'probability': 0.5794, 'type': 'Place', 'normalized_text': 'Stardew Valley'}, {'start': 185, 'end': 198, 'probability': 0.5073, 'type': 'Other', 'normalized_text': 'Stardew Valley'}], 'hashtags': [{'start': 64, 'end': 85, 'tag': 'NintendoSwitchOnline'}]}",{'media_keys': ['3_1536408063988666377']},False,,everyone,Sprinklr Publishing
