media_key,media_type,alt_text,duration_ms
3_1535300190999134210,photo,,
7_1535300106680950784,video,,18087.0
7_1535299980256239620,video,,2600.0
3_1535299973373386752,photo,,
3_1535299757677109250,photo,,
3_1535299701435768833,photo,,
3_1535299653658353664,photo,,
3_1535299663561121793,photo,,
3_1535299593658937345,photo,,
3_1535299408069332992,photo,,
7_1535298285887430656,video,,21418.0
3_1535298935727824898,photo,,
3_1535298458562994176,photo,,
3_1535298744190738434,photo,,
3_1535298731578368000,photo,,
3_1535298723466530817,photo,,
3_1535298723462336512,photo,,
3_1535298504020480000,photo,,
3_1535298676490641410,photo,,
3_1535298395534934018,photo,,
3_1535298321992282113,photo,,
3_1534298322357321731,photo,,
7_1535298095503790081,video,,35985.0
3_1535298075123761152,photo,,
3_1535298066386849792,photo,,
