media_key,media_type,alt_text,duration_ms
3_1523883943858438144,photo,,
3_1523883965719126017,photo,,
3_1524023588344541184,photo,,
3_1524024201061015552,photo,,
3_1524024677974392835,photo,,
16_1524024722744397824,animated_gif,,
3_1524024596449615872,photo,,
3_1524023867399974914,photo,,
3_1524024523716464640,photo,,
3_1524024423623319552,photo,,
16_1524024399116054530,animated_gif,,
3_1524023662491414528,photo,,
3_1524023532279283714,photo,,
7_1524023367703330816,video,,40193.0
3_1524023184953348096,photo,,
3_1524023085699321857,photo,,
3_1524023035418001408,photo,,
3_1524022971735875584,photo,,
3_1524023086865133571,photo,,
3_1524022457963024384,photo,,
3_1524022337015889921,photo,,
7_1523951224038514688,video,,11030.0
7_1524020889532129280,video,,23866.0
3_1524021222446665730,photo,,
