media_key,media_type,alt_text,duration_ms
3_1525300374369980422,photo,,
3_1525300099399970816,photo,,
7_1525299334064971776,video,,23514.0
3_1525299607198105601,photo,,
3_1525299601636753408,photo,,
3_1525298948969218049,photo,,
3_1525299202699436033,photo,,
7_1525298833478934528,video,,7143.0
3_1525298544042983424,photo,,
7_1525298104848859136,video,,4885.0
3_1525297794021478401,photo,,
3_1525297994215477250,photo,,
3_1525297993619939329,photo,,
