media_key,media_type,alt_text,duration_ms
3_1518948777645821955,photo,,
3_1518948777654202368,photo,,
3_1518948497399164929,photo,,
3_1518947952084983813,photo,,
3_1518947952198250496,photo,,
3_1518947975187210242,photo,,
3_1518948035673223168,photo,,
3_1518947951921569797,photo,,
3_1518947677786243072,photo,,
3_1518947001609572353,photo,,
3_1518947515000885252,photo,,
3_1518947514979864580,photo,,
3_1518947094970568705,photo,,
3_1518947205226270720,photo,,
3_1518947212125896705,photo,,
