tweetid,author_id,text,created_at,geo,retweets,replies,likes,quote_count,lang,conversation_id,context_annotations,entities,attachments,possibly_sensitive,withheld,reply_settings,source
1514889748698992640,1481036163226140673,@Roblox @primegaming @ROLVeStuff https://t.co/vJMZzEuSXr,2022-04-15 08:53:56+00:00,,0,0,0,0,qme,1514366060257951751,"[{'domain': {'id': '71', 'name': 'Video Game', 'description': 'A video game like Overwatch'}, 'entity': {'id': '1088118927580774400', 'name': 'Roblox', 'description': 'Roblox'}}]","{'urls': [{'start': 33, 'end': 56, 'url': 'https://t.co/vJMZzEuSXr', 'expanded_url': 'https://twitter.com/LBalmater/status/1514889748698992640/video/1', 'display_url': 'pic.twitter.com/vJMZzEuSXr', 'media_key': '7_1514889713437458435'}], 'mentions': [{'start': 0, 'end': 7, 'username': 'Roblox', 'id': '16745055'}, {'start': 8, 'end': 20, 'username': 'primegaming', 'id': '759027320560627712'}, {'start': 21, 'end': 32, 'username': 'ROLVeStuff', 'id': '2995414579'}]}",{'media_keys': ['7_1514889713437458435']},False,,everyone,Twitter Web App
1514889705648754695,1222225345144733696,#robuxgiveaway #robux #giveaway #roblox Join!!! https://t.co/5uwCxdi6t6,2022-04-15 08:53:45+00:00,,0,0,0,0,en,1514889705648754695,"[{'domain': {'id': '71', 'name': 'Video Game', 'description': 'A video game like Overwatch'}, 'entity': {'id': '1088118927580774400', 'name': 'Roblox', 'description': 'Roblox'}}]","{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/5uwCxdi6t6', 'expanded_url': 'https://twitter.com/AdorxIIo/status/1514888935356628995', 'display_url': 'twitter.com/AdorxIIo/statu…'}], 'hashtags': [{'start': 0, 'end': 14, 'tag': 'robuxgiveaway'}, {'start': 15, 'end': 21, 'tag': 'robux'}, {'start': 22, 'end': 31, 'tag': 'giveaway'}, {'start': 32, 'end': 39, 'tag': 'roblox'}]}",,False,,everyone,Twitter Web App
1514889655627436033,1513559962135506944,"*Late Tweet Update

Roblox is back! Have fun everyone!",2022-04-15 08:53:33+00:00,,0,0,1,0,en,1514889655627436033,"[{'domain': {'id': '71', 'name': 'Video Game', 'description': 'A video game like Overwatch'}, 'entity': {'id': '1088118927580774400', 'name': 'Roblox', 'description': 'Roblox'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10045225402', 'name': 'Twitter'}}]",,,False,,everyone,Twitter Web App
1514889644244185094,1504110019670855681,@beomvp GO BAXK TO SLEEP NOW SO WE CAN PLAY ROBLOX LATER IDIOT,2022-04-15 08:53:31+00:00,,0,0,0,0,en,1514889238470348805,"[{'domain': {'id': '71', 'name': 'Video Game', 'description': 'A video game like Overwatch'}, 'entity': {'id': '1088118927580774400', 'name': 'Roblox', 'description': 'Roblox'}}]","{'mentions': [{'start': 0, 'end': 7, 'username': 'beomvp', 'id': '1346895774756569088'}]}",,False,,everyone,Twitter for Android
1514889594734481410,1514634454698008579,Kat - type of traditional Korean hat.  #RobloxUGC #RobloxArt #RobloxDev #Roblox https://t.co/JUud2GmuGv,2022-04-15 08:53:19+00:00,,6,0,3,0,en,1514889594734481410,"[{'domain': {'id': '71', 'name': 'Video Game', 'description': 'A video game like Overwatch'}, 'entity': {'id': '1088118927580774400', 'name': 'Roblox', 'description': 'Roblox'}}]","{'urls': [{'start': 80, 'end': 103, 'url': 'https://t.co/JUud2GmuGv', 'expanded_url': 'https://twitter.com/DimonStev/status/1514889594734481410/photo/1', 'display_url': 'pic.twitter.com/JUud2GmuGv', 'media_key': '3_1514889547892543492'}, {'start': 80, 'end': 103, 'url': 'https://t.co/JUud2GmuGv', 'expanded_url': 'https://twitter.com/DimonStev/status/1514889594734481410/photo/1', 'display_url': 'pic.twitter.com/JUud2GmuGv', 'media_key': '3_1514889564825034754'}, {'start': 80, 'end': 103, 'url': 'https://t.co/JUud2GmuGv', 'expanded_url': 'https://twitter.com/DimonStev/status/1514889594734481410/photo/1', 'display_url': 'pic.twitter.com/JUud2GmuGv', 'media_key': '3_1514889587105189892'}], 'hashtags': [{'start': 39, 'end': 49, 'tag': 'RobloxUGC'}, {'start': 50, 'end': 60, 'tag': 'RobloxArt'}, {'start': 61, 'end': 71, 'tag': 'RobloxDev'}, {'start': 72, 'end': 79, 'tag': 'Roblox'}]}","{'media_keys': ['3_1514889547892543492', '3_1514889564825034754', '3_1514889587105189892']}",False,,everyone,Twitter Web App
1514889544541294598,1472414091893424128,@WobblyLifeDev @RockstarGames @gangbeasts @Minecraft @Roblox Best Games in the world in option❤❤It took me 1hr to do this so hope u like it https://t.co/21jJRteZKL,2022-04-15 08:53:07+00:00,,0,0,0,0,en,1514889544541294598,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games'}}, {'domain': {'id': '71', 'name': 'Video Game', 'description': 'A video game like Overwatch'}, 'entity': {'id': '10043689888', 'name': 'Minecraft'}}, {'domain': {'id': '71', 'name': 'Video Game', 'description': 'A video game like Overwatch'}, 'entity': {'id': '1088118927580774400', 'name': 'Roblox', 'description': 'Roblox'}}, {'domain': {'id': '78', 'name': 'Video Game Publisher', 'description': ""A Video Game Publisher like 'Activision'""}, 'entity': {'id': '991743180566478848', 'name': 'Rockstar Games', 'description': 'Rockstar Games'}}]","{'urls': [{'start': 140, 'end': 163, 'url': 'https://t.co/21jJRteZKL', 'expanded_url': 'https://twitter.com/TylerGillispie6/status/1514889544541294598/video/1', 'display_url': 'pic.twitter.com/21jJRteZKL', 'media_key': '7_1514889484550160386'}], 'mentions': [{'start': 0, 'end': 14, 'username': 'WobblyLifeDev', 'id': '1206179929643196416'}, {'start': 15, 'end': 29, 'username': 'RockstarGames', 'id': '29758446'}, {'start': 30, 'end': 41, 'username': 'gangbeasts', 'id': '1941018859'}, {'start': 42, 'end': 52, 'username': 'Minecraft', 'id': '64565898'}, {'start': 53, 'end': 60, 'username': 'Roblox', 'id': '16745055'}]}",{'media_keys': ['7_1514889484550160386']},False,,everyone,Twitter for Android
1514889517995495430,1509165973227462660,@Midnight_Krys @zxonae @dev_keni #RobloxArsenal #Roblox,2022-04-15 08:53:01+00:00,,0,0,0,0,qme,1514889321894928384,"[{'domain': {'id': '71', 'name': 'Video Game', 'description': 'A video game like Overwatch'}, 'entity': {'id': '1088118927580774400', 'name': 'Roblox', 'description': 'Roblox'}}]","{'mentions': [{'start': 0, 'end': 14, 'username': 'Midnight_Krys', 'id': '776452019406135300'}, {'start': 15, 'end': 22, 'username': 'zxonae', 'id': '1078849831'}, {'start': 23, 'end': 32, 'username': 'dev_keni', 'id': '812783243254632448'}], 'hashtags': [{'start': 33, 'end': 47, 'tag': 'RobloxArsenal'}, {'start': 48, 'end': 55, 'tag': 'Roblox'}]}",,False,,everyone,Twitter Web App
1514889516741451776,948884203667681281,@CynthiaNomso02 Roblox is a kids game. It’s like YouTube kids. Install an adult filter app like net nanny and your kid can use the internet in a SAFE manner if you want to go the extra mile,2022-04-15 08:53:00+00:00,,0,2,0,0,en,1514881520397336578,"[{'domain': {'id': '71', 'name': 'Video Game', 'description': 'A video game like Overwatch'}, 'entity': {'id': '1088118927580774400', 'name': 'Roblox', 'description': 'Roblox'}}, {'domain': {'id': '165', 'name': 'Technology', 'description': 'for individual and types of technology, e.g., food technology, 3D printing'}, 'entity': {'id': '1196446161223028736', 'name': 'Social media'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10029382357', 'name': 'YouTube'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '847527946864607232', 'name': 'Mobile gaming', 'description': 'Mobile gaming'}}, {'domain': {'id': '79', 'name': 'Video Game Hardware', 'description': 'Video Game Hardware'}, 'entity': {'id': '847527946864607232', 'name': 'Mobile gaming', 'description': 'Mobile gaming'}}]","{'annotations': [{'start': 49, 'end': 55, 'probability': 0.5907, 'type': 'Product', 'normalized_text': 'YouTube'}], 'mentions': [{'start': 0, 'end': 15, 'username': 'CynthiaNomso02', 'id': '1088863719206064128'}]}",,False,,everyone,Twitter for iPhone
1514889423888039940,3347976046,@MICHIK0261 Bah je crois me rappeler que tu m’avais dis ça mais je pensais t’étais le genre à jouer à Roblox ou minecraft le dimanche quand tu te fais chier pas faire toute l’histoire d’un jeu et être fan des persos et tout,2022-04-15 08:52:38+00:00,,0,2,0,0,fr,1482642814697713667,[],"{'mentions': [{'start': 0, 'end': 11, 'username': 'MICHIK0261', 'id': '1168169213422448640'}]}",,False,,everyone,Twitter for iPhone
1514889418473021442,1481036163226140673,@Roblox @primegaming @ROLVeStuff Hey what's the meaning of this,2022-04-15 08:52:37+00:00,,0,0,0,0,en,1514366060257951751,"[{'domain': {'id': '71', 'name': 'Video Game', 'description': 'A video game like Overwatch'}, 'entity': {'id': '1088118927580774400', 'name': 'Roblox', 'description': 'Roblox'}}]","{'mentions': [{'start': 0, 'end': 7, 'username': 'Roblox', 'id': '16745055'}, {'start': 8, 'end': 20, 'username': 'primegaming', 'id': '759027320560627712'}, {'start': 21, 'end': 32, 'username': 'ROLVeStuff', 'id': '2995414579'}]}",,False,,everyone,Twitter Web App
1514889411900887041,2941855942,roblox,2022-04-15 08:52:35+00:00,,0,0,0,0,en,1514889411900887041,"[{'domain': {'id': '71', 'name': 'Video Game', 'description': 'A video game like Overwatch'}, 'entity': {'id': '1088118927580774400', 'name': 'Roblox', 'description': 'Roblox'}}]",,,False,,everyone,twittbot.net
1514889393349496837,1190471758463193088,"MH138 from Penang arriving at Adelaide International. We can't wait to see you next flight! 🇲🇾
————————————
📸- mr_noob24
✈️ - Airbus A330-300 Painted in Negaraku.
————————————
#roaviation #Roblox #RobloxDev #RoAv https://t.co/9VgMa5Obm9",2022-04-15 08:52:31+00:00,,6,1,16,0,en,1514889393349496837,"[{'domain': {'id': '71', 'name': 'Video Game', 'description': 'A video game like Overwatch'}, 'entity': {'id': '1088118927580774400', 'name': 'Roblox', 'description': 'Roblox'}}, {'domain': {'id': '156', 'name': 'Cities', 'description': 'Cities around the world'}, 'entity': {'id': '855108741594718208', 'name': 'Adelaide', 'description': 'Adelaide'}}]","{'urls': [{'start': 213, 'end': 236, 'url': 'https://t.co/9VgMa5Obm9', 'expanded_url': 'https://twitter.com/mabrbx/status/1514889393349496837/photo/1', 'display_url': 'pic.twitter.com/9VgMa5Obm9', 'media_key': '3_1514888634998358020'}], 'annotations': [{'start': 11, 'end': 16, 'probability': 0.9318, 'type': 'Place', 'normalized_text': 'Penang'}, {'start': 30, 'end': 51, 'probability': 0.9276, 'type': 'Place', 'normalized_text': 'Adelaide International'}], 'hashtags': [{'start': 176, 'end': 187, 'tag': 'roaviation'}, {'start': 188, 'end': 195, 'tag': 'Roblox'}, {'start': 196, 'end': 206, 'tag': 'RobloxDev'}, {'start': 207, 'end': 212, 'tag': 'RoAv'}]}",{'media_keys': ['3_1514888634998358020']},False,,everyone,Twitter Web App
