media_key,media_type,alt_text,duration_ms
3_1521807891287908353,photo,,
16_1521807895402528770,animated_gif,,
3_1521807852935217155,photo,,
16_1521807701071835138,animated_gif,,
16_1521807797784096769,animated_gif,,
3_1521807554405453826,photo,,
3_1521807781527011330,photo,,
3_1521807757485445120,photo,,
16_1521807741555253248,animated_gif,,
16_1521807739202473985,animated_gif,,
3_1521807628493803520,photo,,
3_1521807709074456576,photo,,
3_1521807678577815557,photo,,
