media_key,media_type,alt_text,duration_ms
3_1517039432053964801,photo,,
3_1517039292715048961,photo,,
3_1517038774496088064,photo,,
3_1517038316545351685,photo,,
3_1517038318105505792,photo,,
3_1517037757763252224,photo,,
3_1517037484504666112,photo,,
7_1517036629378179072,video,,15359.0
3_1517035899871436800,photo,,
