media_key,media_type,alt_text,duration_ms
3_1535504101135597568,photo,,
3_1535504043144925184,photo,,
3_1535503553229463552,photo,,
3_1535503594543267841,photo,,
3_1535503701326151680,photo,,
3_1535503955962347520,photo,,
3_1535504031434477568,photo,,
3_1535503368822693892,photo,,
3_1535503313428414465,photo,,
7_1535503048117825537,video,,5660.0
7_1535502984217612293,video,,5660.0
3_1535502975040372736,photo,,
3_1535502477679685632,photo,,
3_1535502691811696645,photo,,
16_1535502668109688833,animated_gif,,
7_1535501636705075200,video,,14485.0
3_1535502528317726722,photo,,
16_1535502522525265921,animated_gif,,
3_1535502187656163330,photo,,
3_1535502153548283905,photo,,
3_1535502054466420738,photo,,
3_1535501941240827904,photo,,
3_1535501882537705473,photo,,
3_1535501937017516034,photo,,
16_1535501902921641984,animated_gif,,
3_1535501774194343937,photo,,
3_1535501715478298624,photo,,
3_1535501717520932865,photo,,
3_1535501314268233728,photo,,
