media_key,media_type,alt_text,duration_ms
7_1519634760338841602,video,,13666.0
3_1519634835215593472,photo,,
3_1519634636699230212,photo,,
3_1519634372550623232,photo,,
3_1519634372550619136,photo,,
3_1519634494810374144,photo,,
3_1519634224864759808,photo,,
3_1519633457730789381,photo,,
3_1519633443008745473,photo,,
3_1519633310867419137,photo,,
3_1519633137566765058,photo,,
3_1519633137705230337,photo,,
