media_key,media_type,alt_text,duration_ms
3_1540173832912248832,photo,,
3_1540173741795188738,photo,,
3_1540173741791055873,photo,,
3_1540173741795205120,photo,,
3_1540173741799444481,photo,,
3_1540173558843789312,photo,,
3_1540173601055309824,photo,,
3_1540173451658350592,photo,,
3_1540173447954718720,photo,,
3_1540172869530816512,photo,,
3_1540172869535117312,photo,,
7_1539797907196583937,video,,37066.0
3_1540173330132586496,photo,,
3_1540173312076161024,photo,,
3_1540173219398684677,photo,,
3_1540173260100214785,photo,,
16_1540172999713619968,animated_gif,,
3_1540172433067413504,photo,,
16_1540172384220905473,animated_gif,,
3_1540171896473300992,photo,,
3_1540172005625909248,photo,,
3_1540172059891798016,photo,,
3_1540171892346146817,photo,,
