media_key,media_type,alt_text,duration_ms
3_1514683136893935622,photo,,
3_1514683103448608769,photo,,
3_1514683134469672970,photo,,
3_1514683131722440713,photo,,
16_1514683097521995780,animated_gif,,
3_1514683125590339587,photo,,
3_1514681875339493401,photo,,
3_1514682101672525837,photo,,
3_1514682324406845445,photo,,
3_1514682606507343890,photo,My profile.,
3_1514683073601937412,photo,,
3_1514683001275305997,photo,,
3_1514683074122027009,photo,,
3_1514683068472303619,photo,,
3_1514682996464496646,photo,,
3_1514682984695312388,photo,,
3_1514683030291558406,photo,,
7_1514682966923956232,video,,26560.0
16_1514683027422597128,animated_gif,,
3_1514683025958789124,photo,,
3_1514682693505667079,photo,,
3_1514682865761542147,photo,,
3_1514682773445005312,photo,,
16_1514682937232527367,animated_gif,,
3_1514682882031243269,photo,,
3_1514682903451643911,photo,,
3_1514682901685841931,photo,,
3_1514682539403005953,photo,,
3_1514682897839505437,photo,,
3_1514682793325912077,photo,,
