media_key,media_type,alt_text,duration_ms
3_1518633734030864384,photo,,
3_1518633818076246016,photo,,
3_1518633813022285824,photo,,
3_1518633816524480512,photo,,
7_1518633142898335745,video,,18741.0
3_1518633568549089281,photo,,
3_1518633568452640768,photo,,
3_1518633484562182150,photo,,
3_1518632916129095681,photo,,
3_1518632890401239040,photo,,
3_1518632894406746113,photo,,
3_1518632188526354434,photo,,
7_1518616498557775879,video,,4733.0
3_1518632343321255936,photo,,
3_1518632287189016576,photo,,
3_1518632200413093888,photo,,
3_1518631230773727232,photo,,
7_1518631442976227330,video,,26133.0
3_1518631381273882626,photo,,
16_1518631395723292676,animated_gif,,
3_1518631370163384320,photo,,
3_1518631040717369348,photo,,
3_1518631310356807680,photo,,
3_1518631305709117443,photo,,
7_1518630546775199746,video,,18842.0
3_1518631227409977348,photo,,
3_1518631213455446016,photo,,
