tweetid,author_id,text,created_at,geo,retweets,replies,likes,quote_count,lang,conversation_id,context_annotations,entities,attachments,possibly_sensitive,withheld,reply_settings,source
1518215476610019329,1475192075406745615,"valentines halo 2020 giveaway ! 💗

• follow me + @darqlingjames
• like &amp; retweet 
• comment done 

extras thread +50%! https://t.co/TbFAdEwZmC",2022-04-24 13:09:11+00:00,,397,363,397,119,en,1518215476610019329,[],"{'urls': [{'start': 123, 'end': 146, 'url': 'https://t.co/TbFAdEwZmC', 'expanded_url': 'https://twitter.com/luvhalba/status/1518215476610019329/photo/1', 'display_url': 'pic.twitter.com/TbFAdEwZmC', 'media_key': '3_1518215474126991362'}]}",{'media_keys': ['3_1518215474126991362']},False,,everyone,Twitter for Android
1520164501764677633,778450189627498496,"10,000 Robux Giveaway!

HOW TO ENTER:
Follow @VuxxVuxx
Like + Retweet
Reply “bobux”

Winner picked this Monday. Good luck! https://t.co/lO9bIEWi2Y",2022-04-29 22:13:55+00:00,,1428,2335,2063,33,en,1520164501764677633,[],"{'urls': [{'start': 123, 'end': 146, 'url': 'https://t.co/lO9bIEWi2Y', 'expanded_url': 'https://twitter.com/VuxxVuxx/status/1520164501764677633/photo/1', 'display_url': 'pic.twitter.com/lO9bIEWi2Y', 'media_key': '3_1520163417130246144'}], 'mentions': [{'start': 45, 'end': 54, 'username': 'VuxxVuxx', 'id': '778450189627498496'}]}",{'media_keys': ['3_1520163417130246144']},False,,everyone,Twitter Web App
1520297212827385859,1124937669534998528,"Extra
-#RR34-#Robloxnsfw-#Robloxporn-#Robloxsex-#GayRR34- https://t.co/RgSF5s41Gi",2022-04-30 07:01:15+00:00,,8,1,125,0,es,1520297143512272896,[],"{'urls': [{'start': 58, 'end': 81, 'url': 'https://t.co/RgSF5s41Gi', 'expanded_url': 'https://twitter.com/owoRR34/status/1520297212827385859/photo/1', 'display_url': 'pic.twitter.com/RgSF5s41Gi', 'media_key': '3_1520297176194338817'}, {'start': 58, 'end': 81, 'url': 'https://t.co/RgSF5s41Gi', 'expanded_url': 'https://twitter.com/owoRR34/status/1520297212827385859/photo/1', 'display_url': 'pic.twitter.com/RgSF5s41Gi', 'media_key': '3_1520297176320073729'}], 'hashtags': [{'start': 7, 'end': 12, 'tag': 'RR34'}, {'start': 13, 'end': 24, 'tag': 'Robloxnsfw'}, {'start': 25, 'end': 36, 'tag': 'Robloxporn'}, {'start': 37, 'end': 47, 'tag': 'Robloxsex'}, {'start': 48, 'end': 56, 'tag': 'GayRR34'}]}","{'media_keys': ['3_1520297176194338817', '3_1520297176320073729']}",True,,everyone,Twitter Web App
1520297972113813505,1492229625300365313,"@xiiKiriRBLX @BlueNinjaGames1 @realT_U @TechSpectrum_ @Roblox_RTC There was a guy, on the RTC last post about ripull, that uploaded a video, with him talking w ripull on discord and had screenshots of him having fetishes and that he was a pedo and that he threatened ripull that he'd spread his info on the internet, so he asked for his red tango",2022-04-30 07:04:16+00:00,,0,1,0,0,en,1520103744515489792,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Entity Service related Events domain'}, 'entity': {'id': '1517623051860414465', 'name': 'World Environment Day'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1168499224297656321', 'name': 'Discord'}}, {'domain': {'id': '165', 'name': 'Technology', 'description': 'for individual and types of technology, e.g., food technology, 3D printing'}, 'entity': {'id': '1196446161223028736', 'name': 'Social media'}}]","{'mentions': [{'start': 0, 'end': 12, 'username': 'xiiKiriRBLX', 'id': '1456048267955953672'}, {'start': 13, 'end': 29, 'username': 'BlueNinjaGames1', 'id': '1166538336267202561'}, {'start': 30, 'end': 38, 'username': 'realT_U', 'id': '1447749610206900224'}, {'start': 39, 'end': 53, 'username': 'TechSpectrum_', 'id': '1128402027489447936'}, {'start': 54, 'end': 65, 'username': 'Roblox_RTC', 'id': '1056053249470541824'}]}",,False,,everyone,Twitter for Android
1520148489870712832,332774128,"Today my nephew asked me about porn. He’s 11. I said I didn’t know what it was. He didn’t believe me. He then said one of his mates looked for it on Roblox? I actually didn’t know what that was. Anyway, told him to ask his Dad. It’s his job to answer these tough questions!",2022-04-29 21:10:17+00:00,,0,2,4,0,en,1520148489870712832,[],"{'annotations': [{'start': 149, 'end': 154, 'probability': 0.4766, 'type': 'Product', 'normalized_text': 'Roblox'}]}",,False,,everyone,Twitter for iPhone
1519772359095369733,1283877467925741568,"Roblox is down? I was at school, I missed it. Or was it down?",2022-04-28 20:15:41+00:00,,0,2,0,0,en,1519772359095369733,"[{'domain': {'id': '71', 'name': 'Video Game', 'description': 'A video game like Overwatch'}, 'entity': {'id': '1088118927580774400', 'name': 'Roblox', 'description': 'Roblox'}}]",,,False,,everyone,Twitter for Android
1520158048484044800,1251286970321567744,What Roblox game brings you the most nostalgia? https://t.co/WpFx2ptFpz,2022-04-29 21:48:16+00:00,,77,901,2076,46,en,1520158048484044800,"[{'domain': {'id': '71', 'name': 'Video Game', 'description': 'A video game like Overwatch'}, 'entity': {'id': '1088118927580774400', 'name': 'Roblox', 'description': 'Roblox'}}]","{'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/WpFx2ptFpz', 'expanded_url': 'https://twitter.com/1Coal/status/1520158048484044800/photo/1', 'display_url': 'pic.twitter.com/WpFx2ptFpz', 'media_key': '3_1520157371351326720'}, {'start': 48, 'end': 71, 'url': 'https://t.co/WpFx2ptFpz', 'expanded_url': 'https://twitter.com/1Coal/status/1520158048484044800/photo/1', 'display_url': 'pic.twitter.com/WpFx2ptFpz', 'media_key': '3_1520157695201927171'}, {'start': 48, 'end': 71, 'url': 'https://t.co/WpFx2ptFpz', 'expanded_url': 'https://twitter.com/1Coal/status/1520158048484044800/photo/1', 'display_url': 'pic.twitter.com/WpFx2ptFpz', 'media_key': '3_1520157836474470402'}, {'start': 48, 'end': 71, 'url': 'https://t.co/WpFx2ptFpz', 'expanded_url': 'https://twitter.com/1Coal/status/1520158048484044800/photo/1', 'display_url': 'pic.twitter.com/WpFx2ptFpz', 'media_key': '3_1520157927381905409'}], 'annotations': [{'start': 5, 'end': 10, 'probability': 0.4323, 'type': 'Product', 'normalized_text': 'Roblox'}]}","{'media_keys': ['3_1520157371351326720', '3_1520157695201927171', '3_1520157836474470402', '3_1520157927381905409']}",False,,everyone,Twitter Web App
1519586345877921792,1310144563311521792,"YO THANKS ROBLOX!
#Roblox #RobloxDev #RobloxDevs https://t.co/28sLqMzBI7",2022-04-28 07:56:32+00:00,,5,3,18,0,en,1519586345877921792,"[{'domain': {'id': '71', 'name': 'Video Game', 'description': 'A video game like Overwatch'}, 'entity': {'id': '1088118927580774400', 'name': 'Roblox', 'description': 'Roblox'}}]","{'urls': [{'start': 49, 'end': 72, 'url': 'https://t.co/28sLqMzBI7', 'expanded_url': 'https://twitter.com/Roblox_KooDev/status/1519586345877921792/photo/1', 'display_url': 'pic.twitter.com/28sLqMzBI7', 'media_key': '3_1519586261048360960'}], 'hashtags': [{'start': 18, 'end': 25, 'tag': 'Roblox'}, {'start': 26, 'end': 36, 'tag': 'RobloxDev'}, {'start': 37, 'end': 48, 'tag': 'RobloxDevs'}]}",{'media_keys': ['3_1519586261048360960']},False,,everyone,Twitter Web App
1519978804189732867,1319161085648195584,"I wanna play roblox but idk what game to play..
Can anyone tell me some interesting games on roblox other than adopt me , psx ,rh , or others?",2022-04-29 09:56:01+00:00,,9,243,220,0,en,1519978804189732867,"[{'domain': {'id': '71', 'name': 'Video Game', 'description': 'A video game like Overwatch'}, 'entity': {'id': '1088118927580774400', 'name': 'Roblox', 'description': 'Roblox'}}, {'domain': {'id': '71', 'name': 'Video Game', 'description': 'A video game like Overwatch'}, 'entity': {'id': '1229416301245763584', 'name': 'Adopt Me'}}]",,,False,,everyone,Twitter for Android
1520293133577523200,1314975287294083073,"💭 saranin game yg bisa buat mabar selain m l sm f f dongg, wahyu!",2022-04-30 06:45:03+00:00,,1,35,1,4,in,1520293133577523200,[],,,False,,everyone,"Hey, ayo minum air putih dulu😤"
