media_key,media_type,alt_text,duration_ms
3_1512794671277539330,photo,,
3_1512795108013490178,photo,,
3_1512795008335757314,photo,,
7_1512794871966359553,video,,15595.0
3_1512794901892718594,photo,,
3_1512794948583804932,photo,,
3_1512794956217430016,photo,,
3_1512794613190381572,photo,,
3_1512794490230263815,photo,,
3_1512794494000844807,photo,,
3_1512794201922150407,photo,,
3_1512794305039060992,photo,,
3_1512794369333645323,photo,,
7_1512794050847457284,video,,45021.0
7_1512794072993386501,video,,42240.0
3_1512793841723916290,photo,,
3_1512793638820249603,photo,,
3_1512793638816071685,photo,,
3_1512793638816092163,photo,,
3_1512793938608160770,photo,,
3_1512793884312670212,photo,,
3_1512793841212006406,photo,,
3_1512793573250502659,photo,,
3_1512793427443916813,photo,,
