media_key,media_type,alt_text,duration_ms
3_1524494759213305857,photo,,
3_1524493952929435648,photo,,
3_1524493952988196867,photo,,
3_1524493953155964929,photo,,
16_1524494701788864514,animated_gif,,
7_1524494560474255361,video,,59966.0
3_1523626736214183936,photo,,
3_1524489360015507457,photo,,
3_1524489371407290370,photo,,
3_1524489575820890113,photo,,
3_1524489589825679360,photo,,
7_1524494460960321537,video,,2784.0
3_1524494222904246276,photo,,
16_1524494204784693248,animated_gif,,
16_1524494094835367936,animated_gif,,
3_1524493316749991936,photo,,
3_1524493570517917697,photo,,
3_1524493057105739777,photo,,
3_1524493088563023877,photo,,
3_1524493106367942656,photo,,
3_1524493125678469131,photo,,
3_1524492774623617025,photo,,
3_1524491072038223873,photo,,
3_1524485033007984645,photo,,
3_1524492153979867137,photo,,
3_1524492018214440961,photo,,
3_1524491900811722752,photo,,
3_1524491900815912966,photo,,
3_1524491900824264706,photo,,
3_1524491900824309764,photo,,
3_1524491928548802560,photo,,
3_1524491676235960321,photo,,
3_1524491521193439233,photo,,
3_1524491155760730112,photo,,
