media_key,media_type,alt_text,duration_ms
3_1515131387015495680,photo,,
3_1515131384611819522,photo,,
3_1515131334670360577,photo,,
3_1515131219117166592,photo,,
3_1515131207276965888,photo,,
3_1515131078046011395,photo,,
3_1515129838696345607,photo,,
3_1515129859311296513,photo,,
3_1515130967316635648,photo,,
3_1515130945296547843,photo,,
3_1515130709060554756,photo,,
3_1515130521503772672,photo,,
3_1515130715305754627,photo,,
3_1515130610473648128,photo,,
3_1515130357540016129,photo,,
3_1515130386686234624,photo,,
3_1515130429430382592,photo,,
3_1515130452775821312,photo,,
3_1515130353962610689,photo,,
7_1514838163092652034,video,,5671.0
3_1515130122201976837,photo,,
3_1515130038563311622,photo,,
3_1515130025976406019,photo,,
3_1515129994326024195,photo,,
7_1514580039152586755,video,,8210.0
3_1515129472462299140,photo,,
16_1515129397073829895,animated_gif,,
