media_key,media_type,alt_text,duration_ms
3_1536331645330067457,photo,,
3_1536332121350062082,photo,,
7_1536330985465212929,video,,119827.0
3_1536331976017338372,photo,,
3_1536331978882134016,photo,,
3_1536331701168836608,photo,,
3_1536331833020923905,photo,,
3_1536331768407670785,photo,,
3_1536331770697768960,photo,,
3_1536331772803301376,photo,,
3_1536331635490455552,photo,,
3_1536331441704865795,photo,,
3_1536330974400765953,photo,,
3_1536330637761724417,photo,,
3_1536330683232227328,photo,,
3_1536330738718674951,photo,,
3_1536330818859290630,photo,,
3_1536330956616962050,photo,,
7_1536330724990603264,video,,21461.0
3_1536330619990458370,photo,,
3_1536330538071379968,photo,,
3_1536329467307491334,photo,,
3_1536329816189808641,photo,,
3_1536330100265734150,photo,,
16_1536330359675138048,animated_gif,,
3_1536330163113295872,photo,,
3_1536328575330164743,photo,,
3_1536328590173868032,photo,,
3_1536328597606125569,photo,,
3_1536328606678495233,photo,,
3_1536329968849809409,photo,,
7_1536329644810588161,video,,29796.0
3_1536329733834678272,photo,,
3_1536329670228066304,photo,,
3_1536329670622330882,photo,,
3_1536329670232350723,photo,,
3_1536329670236454912,photo,,
7_1536328659363155971,video,,35062.0
3_1536329405508857858,photo,,
3_1536329405496274947,photo,,
3_1536329336386723840,photo,,
3_1536329093343772672,photo,,
3_1536329183156383744,photo,,
