media_key,media_type,alt_text,duration_ms
3_1526684190862938113,photo,,
3_1526684070184296448,photo,,
3_1526684050781622272,photo,,
3_1519276509210587137,photo,,
3_1522882799031754753,photo,,
3_1523006274702618625,photo,,
7_1526683956778786816,video,,2600.0
16_1526683986654789634,animated_gif,,
3_1526683638322053120,photo,,
3_1526683693238169602,photo,,
3_1526683753992445952,photo,,
3_1526683753996685313,photo,,
7_1526683672484753410,video,,7651.0
7_1526683013945470977,video,,14900.0
3_1526683018777112576,photo,,
3_1526681610531348482,photo,,
3_1526682039738564608,photo,,
3_1526682176120668161,photo,,
3_1526682599166341121,photo,,
3_1526680281410899971,photo,,
16_1526682453703856132,animated_gif,,
3_1526682060659822594,photo,,
3_1526682156633923586,photo,,
3_1526682181669728256,photo,,
3_1526682235239378947,photo,,
