media_key,media_type,alt_text,duration_ms
3_1513851287342706693,photo,,
3_1513851033142714368,photo,,
3_1513850788065742850,photo,,
3_1513850788069916681,photo,,
3_1513850788086706179,photo,,
7_1513850861386190848,video,,12482.0
3_1513850302054739969,photo,,
3_1513849722196602881,photo,,
3_1513513893662175239,photo,,
3_1513513893687361545,photo,,
3_1513849229135200262,photo,,
