media_key,media_type,alt_text,duration_ms
3_1523214316006215682,photo,,
3_1523216468900413441,photo,,
3_1523216890843127808,photo,,
3_1523217389340356608,photo,,
3_1523216908199374848,photo,,
3_1523217053007552512,photo,,
7_1523216685011922946,video,,104907.0
3_1523216557811318784,photo,,
3_1523216472834600961,photo,,
7_1523216285479407617,video,,45305.0
3_1523216302063632384,photo,,
3_1523215807039238144,photo,,
7_1523215783039483904,video,,4700.0
3_1523215486200291329,photo,,
3_1523215065960353793,photo,,
3_1523215507385692160,photo,,
3_1523215300962914304,photo,,
7_1523215307640291330,video,,11495.0
3_1523215309523779584,photo,,
3_1523215314422763522,photo,,
3_1523215320240263168,photo,,
3_1523215323532787712,photo,,
3_1523215307971645440,photo,,
3_1523215205475311617,photo,,
16_1515357533698932736,animated_gif,,
3_1523214952143593472,photo,,
3_1523214769905315840,photo,,
3_1523214883659161601,photo,,
3_1523214662787076098,photo,,
3_1523214350445555712,photo,,
