media_key,media_type,alt_text,duration_ms
3_1525138511011418113,photo,,
3_1525138686639230980,photo,,
3_1525138678179598336,photo,,
3_1525138335819255809,photo,,
3_1525138293645623296,photo,,
3_1525138293637128193,photo,,
3_1525138042926817284,photo,,
3_1525136388135743488,photo,,
16_1525137696032985088,animated_gif,,
3_1525137619289399296,photo,,
3_1525137508400504832,photo,,
3_1525137561425158144,photo,,
3_1525137565850148869,photo,,
3_1525137569432113152,photo,,
