media_key,media_type,alt_text,duration_ms
3_1533139734725369857,photo,,
3_1533139726043168773,photo,,
3_1533139409243353089,photo,,
3_1533139052358139906,photo,,
3_1533139320944697348,photo,,
3_1533138663911084033,photo,,
3_1533138749261066240,photo,,
3_1533138145100935170,photo,,
3_1533138689303379968,photo,,
3_1533138423829221377,photo,,
7_1533138107889070081,video,,15083.0
3_1533137998971281408,photo,,
3_1533137901847949312,photo,,
3_1533137511660556288,photo,,
3_1533137575728529409,photo,,
3_1533137333591363584,photo,,
3_1533137380114595842,photo,,
3_1533137437652025344,photo,,
3_1533137923838816259,photo,,
3_1533137055156523009,photo,,
3_1533137288993157123,photo,,
3_1533137462649831425,photo,,
3_1533137667063525378,photo,,
7_1533136958653874176,video,,34800.0
3_1533137556799356931,photo,,
