media_key,media_type,alt_text,duration_ms
7_1525507567224512513,video,,1275.0
3_1525586576339832839,photo,,
3_1525585619086458881,photo,,
3_1525585997840326656,photo,,
3_1525586021076697088,photo,,
3_1525585507828346883,photo,,
3_1525585456120975361,photo,,
7_1525583092416659462,video,,37570.0
3_1525585058253242368,photo,,
3_1525584980356673536,photo,,
3_1525584951692894208,photo,,
3_1525584710004404224,photo,,
3_1525584710222499840,photo,,
7_1525584278880387078,video,,8933.0
3_1525583990500884481,photo,,
3_1525584273608167424,photo,,
3_1525583352509526016,photo,,
3_1525583439843295232,photo,,
3_1525583625927917572,photo,,
