media_key,media_type,alt_text,duration_ms
3_1519323495183925248,photo,,
3_1519323495100039170,photo,,
7_1519323250513350658,video,,7966.0
3_1519323313071431680,photo,,
3_1519322845255503873,photo,,
3_1519322845259698176,photo,,
3_1519322845280673794,photo,,
3_1519322845293293569,photo,,
3_1519322896316911616,photo,,
7_1519322624400441344,video,,32983.0
3_1519322279938867202,photo,,
3_1519322157838639104,photo,,
3_1519322111227146241,photo,,
3_1519321711119945730,photo,,
3_1519321339382837248,photo,,
7_1514418478089969664,video,,34921.0
3_1519321254112600065,photo,,
7_1519215532410650626,video,,20900.0
