media_key,media_type,alt_text,duration_ms
3_1515270121383940098,photo,,
3_1515270121371369474,photo,,
3_1515270121379741697,photo,,
3_1515269647758618624,photo,,
3_1515269462701789185,photo,,
3_1515269568813359104,photo,,
7_1515269354987954178,video,,13096.0
3_1515269024644427778,photo,,
3_1515268938308927488,photo,,
3_1515268392793477123,photo,,
3_1515268478084677639,photo,,
3_1515268281870925825,photo,,
3_1515268051062734848,photo,,
