media_key,media_type,alt_text,duration_ms
3_1518229363845697542,photo,,
7_1517126300149944322,video,,4233.0
3_1518229973525577729,photo,,
3_1518229720118153222,photo,,
3_1518229895154913281,photo,,
3_1518229665877749760,photo,,
7_1518229712971182080,video,,14285.0
3_1518229690607370247,photo,,
3_1518229613125664768,photo,,
3_1518229484352245761,photo,,
3_1518229486738808832,photo,,
3_1518229489100144640,photo,,
3_1518229458272112640,photo,,
3_1518227831641505793,photo,,
3_1518228676181393408,photo,,
3_1518228676223340550,photo,,
3_1518228677364187139,photo,,
3_1518229338453389314,photo,,
16_1518229266672017410,animated_gif,,
3_1518229112598384641,photo,,
16_1518229118978084866,animated_gif,,
7_1518229013743169536,video,,29117.0
7_1518227524982951936,video,,24895.0
3_1518228976841363456,photo,,
3_1518228976929411074,photo,,
3_1518228976820314112,photo,,
3_1518228583197466625,photo,,
3_1518228902933676034,photo,,
7_1518228707617345536,video,,10959.0
3_1518228759136342016,photo,,
7_1518228579976617984,video,,19233.0
3_1518228716186439680,photo,,
3_1518228641091620865,photo,,
3_1518228633915052032,photo,,
