media_key,media_type,alt_text,duration_ms
3_1525984686283030528,photo,,
7_1525984320846012419,video,,12266.0
3_1525984049730289666,photo,,
3_1525983893761200128,photo,,
3_1525983766455300096,photo,,
3_1525983302624190465,photo,,
7_1525983114203389958,video,,102400.0
3_1525983249452847104,photo,,
3_1525983219291770882,photo,,
3_1525982095260241922,photo,,
3_1525982329747001346,photo,,
3_1525982402815873025,photo,"They Wanna do WHAT to that Girl??
",
3_1525982852483006464,photo,,
7_1525982591983276034,video,,29733.0
3_1525982649994694660,photo,,
3_1525982212931235841,photo,,
3_1525982411904806912,photo,,
