media_key,media_type,alt_text,duration_ms
3_1516686549554970627,photo,,
3_1516686549764788224,photo,,
7_1516686188379357193,video,,9099.0
3_1516685524525666311,photo,,
3_1516685524529942530,photo,,
3_1516685524638961665,photo,,
3_1516685524890574848,photo,,
3_1516685354056941570,photo,,
3_1516684649854124033,photo,,
3_1516684674214637569,photo,,
16_1516684591591194627,animated_gif,,
3_1516684555302109188,photo,,
3_1516683927439695872,photo,,
3_1516684157749018629,photo,,
3_1516684177868996609,photo,,
3_1516684185225904135,photo,,
3_1516683739945848835,photo,,
7_1516680327355375623,video,,58240.0
3_1516683356100079616,photo,,
3_1516683103430979588,photo,,
3_1516683095159705600,photo,,
3_1516682906860724224,photo,,
7_1516682771493699584,video,,14415.0
3_1516682713679503364,photo,,
