media_key,media_type,alt_text,duration_ms
3_1532901800583606274,photo,,
3_1532901794921058304,photo,,
3_1532901794812030976,photo,,
3_1532901706270318595,photo,,
3_1532901710305275905,photo,,
3_1532901714088472576,photo,,
7_1532901628642308102,video,,43591.0
3_1532901524312948736,photo,,
3_1532901539743866885,photo,,
3_1532901594617946112,photo,,
3_1532901534232678400,photo,,
3_1532901062759153675,photo,,
7_1532901095877451776,video,,4264.0
3_1532900977514266626,photo,,
3_1532900830357209088,photo,,
3_1532900831095402499,photo,,
3_1532900828033560577,photo,,
3_1532900830734696449,photo,,
3_1532900732218789888,photo,,
3_1532900297084784640,photo,,
3_1532900319880826880,photo,,
3_1532900337446572037,photo,,
3_1532900364982226946,photo,,
3_1532900498940080128,photo,,
3_1532899808947515392,photo,,
3_1532899808955904000,photo,,
3_1532899808951685120,photo,,
3_1532899809350234112,photo,,
3_1532900478933053442,photo,,
3_1532900478912040960,photo,,
3_1532855366341406720,photo,,
3_1532900041890754561,photo,,
3_1532900043543306241,photo,,
3_1532899902979817472,photo,,
3_1532899563442405376,photo,,
3_1532899563438227457,photo,,
3_1532899563954118656,photo,,
3_1532899564822331395,photo,,
3_1532899637685796865,photo,,
