media_key,media_type,alt_text,duration_ms
7_1523393352078708738,video,,30133.0
3_1523391219682148353,photo,,
3_1523391247326801920,photo,,
3_1523391266511536128,photo,,
3_1523391276607246336,photo,,
3_1523393060649984000,photo,,
3_1523393060645785601,photo,,
3_1523393273427107842,photo,,
3_1523392781435211779,photo,,
3_1523392943905820675,photo,,
3_1523393156871557120,photo,,
3_1523393006358781952,photo,,
3_1523393006404964354,photo,,
3_1523392803916681216,photo,,
3_1523392516757893120,photo,,
3_1523392474340802560,photo,,
3_1523392371408388104,photo,,
3_1523392371882434560,photo,,
16_1523392366698184705,animated_gif,,
3_1523392325493350403,photo,,
3_1523392319122132992,photo,,
3_1523392308124831747,photo,,
3_1523392022845194241,photo,,
3_1523392027647672321,photo,,
3_1523391958013644800,photo,,
3_1523391211796578306,photo,,
3_1523391108948148225,photo,,
3_1523390848037179392,photo,,
3_1523390650594562051,photo,,
3_1523389818025164800,photo,,
3_1523390355952963584,photo,,
3_1523390359388049408,photo,,
3_1523390358972891136,photo,,
