media_key,media_type,alt_text,duration_ms
3_1514826153806254080,photo,,
3_1514825888357048320,photo,,
3_1514825669905207302,photo,,
3_1514825013769211911,photo,,
3_1514825013781794816,photo,,
3_1514825015270719498,photo,,
3_1514825016327786499,photo,,
3_1514824362917957637,photo,,
3_1514825420159344641,photo,,
3_1514825395450822663,photo,,
3_1514825380938469377,photo,,
3_1514825155561852935,photo,,
16_1514824694792396803,animated_gif,,
3_1514824559043694600,photo,,
7_1514823357467926531,video,,118684.0
7_1514824474486530051,video,,15062.0
3_1514824420036030466,photo,,
3_1514824313827905539,photo,,
3_1514824266943975425,photo,,
3_1514823831126515712,photo,,
3_1514823831143305217,photo,,
3_1514823831130677255,photo,,
3_1514823831256543243,photo,,
3_1514824165890568192,photo,,
3_1514824020729942021,photo,,
3_1514824050211622922,photo,,
3_1514824050215817225,photo,,
3_1514824050228428805,photo,,
3_1514823932175536130,photo,,
7_1514823777464590340,video,,14151.0
7_1514823588510982152,video,,8933.0
3_1514823702638211073,photo,,
