media_key,media_type,alt_text,duration_ms
3_1515450842815545345,photo,,
3_1515450820443127809,photo,,
3_1515450895600914435,photo,,
3_1515450849891430401,photo,,
3_1515450478791995399,photo,,
3_1515450514435059712,photo,,
3_1515450514384691200,photo,,
3_1515450477458165763,photo,,
3_1515450465386909698,photo,,
3_1515450328824651780,photo,,
3_1515449991443189763,photo,,
3_1515450217436524545,photo,,
7_1515449923558387721,video,,140010.0
7_1515449970215686144,video,,45001.0
3_1515450024251084812,photo,,
7_1515449326851424257,video,,119795.0
3_1515449927123542018,photo,,
3_1515449478425288709,photo,,
7_1515449173604065282,video,,6900.0
3_1515449006536605698,photo,,
3_1515449110970650632,photo,,
