media_key,media_type,alt_text,duration_ms
3_1518280210390687745,photo,,
3_1518279668104937472,photo,,
3_1518279769372078080,photo,,
3_1518279295990472704,photo,,
3_1518275447263739904,photo,,
16_1518279354131881985,animated_gif,,
3_1518279284619632643,photo,,
3_1518279185038467073,photo,,
3_1518279199949271045,photo,,
3_1518279071544848385,photo,,
3_1518278917236604928,photo,,
3_1518278962677440512,photo,,
