media_key,media_type,alt_text,duration_ms
3_1522055557623943169,photo,,
3_1522055445929627650,photo,,
7_1522054530074034177,video,,28607.0
3_1522054611355459584,photo,,
3_1522054120428826625,photo,,
3_1522054080016748544,photo,,
3_1522054042691973120,photo,,
3_1522053828845182977,photo,,
3_1522053940489072640,photo,,
3_1522053757529468928,photo,,
7_1522053658208350208,video,,15416.0
3_1522053620316917760,photo,,
