media_key,media_type,alt_text,duration_ms
3_1535941874065752064,photo,,
3_1535941079106977793,photo,,
7_1535941726250098690,video,,6160.0
3_1535941408980234242,photo,,
3_1535941432040509441,photo,,
3_1535941479763353600,photo,,
3_1535941524357140480,photo,,
3_1535941348829843456,photo,,
3_1535940848294436865,photo,,
3_1535941095150043136,photo,,
13_1535940985917612037,video,,112466.0
3_1535940899867627520,photo,,
3_1535939956291796992,photo,,
3_1535940025753686016,photo,,
3_1535940213339471873,photo,,
3_1535940374421807104,photo,,
3_1535940306360745985,photo,,
3_1535940299872440320,photo,,
3_1535803044251815936,photo,,
