media_key,media_type,alt_text,duration_ms
3_1514508907699634178,photo,,
7_1514508922203238402,video,,5038.0
3_1514508721627537414,photo,,
3_1514508429582340098,photo,,
3_1514506158958120960,photo,,
3_1514507143356903428,photo,,
3_1514507191570493443,photo,,
3_1514506988914458628,photo,,
3_1514507012549521409,photo,,
3_1514506884077686785,photo,,
3_1514506884056711172,photo,,
3_1514506884048293889,photo,,
3_1514506756315283461,photo,,
3_1514506635280101377,photo,,
3_1514506278806200321,photo,,
3_1514506522755276807,photo,,
3_1514506472029409281,photo,,
7_1514505886835908615,video,,15200.0
3_1514505874546790403,photo,,
7_1514505705977491457,video,,29184.0
