media_key,media_type,alt_text,duration_ms
3_1535115420197593088,photo,,
16_1535115204203257856,animated_gif,,
3_1535115202538225667,photo,,
3_1535114217648717824,photo,,
3_1535113649441882112,photo,,
3_1535113978464063488,photo,,
3_1535113992833744896,photo,,
3_1535113596195246081,photo,,
3_1535113540104859648,photo,,
3_1535113055931092992,photo,,
3_1535113367303733257,photo,,
3_1535113299427217410,photo,,
3_1535113207919980544,photo,,
3_1535113152089583616,photo,,
7_1535112779782246400,video,,31184.0
3_1535112655773569041,photo,,
3_1535112651008839687,photo,,
3_1535111859585486848,photo,,
3_1535112296434900992,photo,,
3_1535112142235389953,photo,,
