media_key,media_type,alt_text,duration_ms
3_1520726424604209152,photo,,
3_1520726428530081793,photo,,
3_1520725716660330497,photo,,
3_1520725999167569920,photo,,
3_1520725983967563776,photo,,
3_1520725968398204928,photo,,
3_1520725910017748995,photo,,
3_1520723799498448896,photo,,
3_1520725304335118338,photo,,
3_1520725372798738434,photo,Full Release Update - 05/01/22 Updates Logs ,
3_1520725316905607168,photo,,
7_1520725176677113857,video,,15215.0
3_1520724719376478208,photo,,
3_1520724748296232962,photo,,
3_1520725050688786432,photo,,
3_1520725050688782336,photo,,
3_1520725050692886535,photo,,
3_1520725050705518592,photo,,
3_1520724892420780034,photo,,
7_1520724406720696320,video,,19293.0
3_1520724342870802433,photo,,
3_1520724346997985280,photo,,
3_1520723965836251136,photo,,
3_1520723264209039360,photo,,
3_1520723141424828418,photo,,
3_1520723156826271744,photo,,
3_1520723025674608640,photo,,
3_1520722922725429248,photo,,
3_1520722583691612160,photo,,
3_1520722595338878976,photo,,
3_1520722296675221504,photo,,
