media_key,media_type,alt_text,duration_ms
3_1516932669480783872,photo,,
3_1516932629903282177,photo,,
16_1516932594595676166,animated_gif,,
3_1516932257067401217,photo,,
3_1516932196392751105,photo,,
3_1516932127337717760,photo,,
3_1516931875041853440,photo,,
3_1516931782767226881,photo,,
3_1516928417001840641,photo,,
3_1516931696976928768,photo,,
3_1516931650969554947,photo,,
3_1516931555066798080,photo,,
