media_key,media_type,alt_text,duration_ms
3_1529730822101778434,photo,,
3_1529730750312230912,photo,,
7_1529729819478749184,video,,12833.0
3_1529730618266984449,photo,,
3_1529730435940589568,photo,,
3_1529730435923722240,photo,,
3_1529729873857630208,photo,,
16_1529729409971798016,animated_gif,,
7_1529729358537031680,video,,5133.0
3_1529728994299596801,photo,,
3_1529728907934461953,photo,,
3_1529728252377440257,photo,,
3_1529728293825544194,photo,,
3_1529728404689457155,photo,,
3_1529728884773724161,photo,,
3_1529729072967950337,photo,,
3_1529729045394763777,photo,,
7_1529728934857699328,video,,45000.0
3_1529728921348055040,photo,,
3_1529728636923703296,photo,"Strange, are they high on crack or something?",
3_1529728573061611520,photo,,
3_1529727918590533632,photo,,
3_1529727790039302145,photo,,
3_1529727829411344389,photo,,
3_1529727856498327553,photo,,
3_1529727449688416256,photo,,
3_1529726888477831168,photo,,
3_1529726748639735809,photo,,
3_1529726889618640896,photo,,
3_1529726889782173698,photo,,
3_1529726858136363008,photo,,
3_1529726747788382208,photo,,
