media_key,media_type,alt_text,duration_ms
3_1522446811528454144,photo,,
3_1522446411744550912,photo,,
3_1522446437996724226,photo,,
3_1522446502534078464,photo,,
3_1522446132432965632,photo,,
3_1522446283394338816,photo,,
7_1522446090519207936,video,,15018.0
3_1522445258130296832,photo,,
3_1522445365873885185,photo,,
3_1522444632382001154,photo,,
3_1522444816637775872,photo,,
3_1522445158687526912,photo,,
3_1522445105600221184,photo,,
3_1522445225666392066,photo,,
3_1522444016125878272,photo,,
3_1522444808631259136,photo,,
3_1522444759293251584,photo,,
3_1522444644373921792,photo,,
3_1522444406606860288,photo,,
3_1522444259018043394,photo,,
