media_key,media_type,alt_text,duration_ms
3_1517752024473174016,photo,,
3_1517751760802091008,photo,,
3_1517751658561867776,photo,,
3_1517751409197920258,photo,,
7_1514158105109868548,video,,4866.0
3_1517750539848585216,photo,,
3_1517750672288096256,photo,,
3_1517750427688742912,photo,,
3_1517750379978838022,photo,,
16_1517750362047799297,animated_gif,,
3_1517750312093642753,photo,,
3_1517750287682916357,photo,,
3_1517750233798615040,photo,,
3_1517749985605201920,photo,,
3_1517749985613586432,photo,,
3_1517750011475656706,photo,,
3_1517750045155946496,photo,,
3_1517750048519512064,photo,,
3_1517749634487181313,photo,,
3_1517749634487271424,photo,,
3_1517749485778399232,photo,,
7_1517749226679193601,video,,8291.0
3_1517749238163120128,photo,,
3_1517744926205050881,photo,,
3_1517744943414255616,photo,,
3_1517748737296064512,photo,,
3_1517746307942608897,photo,,
3_1517748646254686208,photo,,
16_1517748591116312576,animated_gif,,
