media_key,media_type,alt_text,duration_ms
7_1537553001552007168,video,,39800.0
3_1537552815488376835,photo,,
3_1537552983289888768,photo,,
3_1537552911600955393,photo,,
3_1537552960774975488,photo,,
3_1537552960493846532,photo,,
3_1537552961802579969,photo,,
3_1537552676853981184,photo,,
3_1537552819946938370,photo,,
3_1537552819938541610,photo,,
3_1537552819946983436,photo,,
3_1537552813810757637,photo,,
7_1537551628454318083,video,,91458.0
7_1537552660496207872,video,,15151.0
3_1537552605366321159,photo,,
3_1537552321286127618,photo,,
3_1537552476794404864,photo,,
3_1537552414986870785,photo,,
3_1537552302806118401,photo,,
3_1537552302759870464,photo,,
3_1537551889025335296,photo,,
3_1537551540541706241,photo,,
3_1537551778685652993,photo,,
3_1537551711983783937,photo,,
3_1537551389701853195,photo,,
3_1537551479220879361,photo,,
3_1537551479388749829,photo,,
3_1537551479543844864,photo,,
3_1537551479661375488,photo,,
3_1537551485701062658,photo,,
3_1537551498489610241,photo,,
3_1537550938562510849,photo,,
3_1537551372371083264,photo,,
3_1537551320273539072,photo,,
3_1537551127180455937,photo,,
3_1537551219580887040,photo,,
