media_key,media_type,alt_text,duration_ms
3_1527174833376829441,photo,,
3_1527174833364148225,photo,,
3_1527174797049925634,photo,,
3_1527174652874805248,photo,,
3_1527174608389976064,photo,,
3_1527174343460986881,photo,,
7_1527174217958993920,video,,10680.0
3_1527173774495387649,photo,,
3_1527173814601363456,photo,,
3_1527173718060937216,photo,,
16_1527173299842736128,animated_gif,,
3_1527172995999232000,photo,,
16_1527172789328678912,animated_gif,,
16_1527172591592546304,animated_gif,,
3_1527172468162428928,photo,,
3_1527172417864364032,photo,,
3_1527172417809813504,photo,,
3_1527172369810280453,photo,,
3_1527172207201648640,photo,,
3_1527172110069530624,photo,,
3_1527172016658214913,photo,,
16_1527171727226290177,animated_gif,,
3_1527171646955859968,photo,,
7_1527171283439722497,video,,5056.0
7_1527171285037481985,video,,18066.0
3_1527171170017198080,photo,,
3_1527167832269631488,photo,,
