media_key,media_type,alt_text,duration_ms
3_1530942820634304514,photo,,
3_1530942647019483139,photo,,
7_1530942709376389120,video,,42880.0
3_1530942721644535808,photo,,
3_1530942687662133248,photo,,
7_1530942503536369664,video,,3458.0
3_1530942582871707648,photo,,
3_1530942432191295488,photo,,
3_1530942422129205250,photo,,
3_1530942422246621185,photo,,
3_1530942224292511744,photo,,
3_1530942322787368960,photo,,
3_1530942299147931649,photo,,
7_1530942249223299075,video,,1363.0
3_1530942261449596929,photo,,
3_1530942243535831040,photo,,
3_1530942116343463938,photo,,
3_1530942108818890752,photo,,
3_1530940932874305537,photo,,
3_1530833461040275459,photo,,
3_1530941903813890050,photo,,
3_1530941938953764864,photo,,
3_1530941973397491713,photo,,
7_1530941844087095300,video,,33649.0
3_1530941797517729792,photo,,
3_1530941571394375681,photo,,
