media_key,media_type,alt_text,duration_ms
3_1536528574441660417,photo,,
3_1536528593735540736,photo,,
3_1536528575876239361,photo,,
3_1536527234520911872,photo,,
3_1536528409601396736,photo,,
3_1536528242055729153,photo,,
3_1536527995837505536,photo,,
3_1536527833878642689,photo,,
3_1536527833874550784,photo,,
3_1536527604584710144,photo,,
3_1536527358668132352,photo,,
3_1536527708422823939,photo,,
7_1536527201612533763,video,,73065.0
3_1536527444571615232,photo,,
3_1536527443963437056,photo,,
3_1536526632013406208,photo,,
3_1536526657368072193,photo,,
3_1536526690406514690,photo,,
3_1536526809109614593,photo,,
3_1536527012818432001,photo,,
3_1536527030681890817,photo,,
3_1536527056615268352,photo,,
3_1536527080942227457,photo,,
3_1536526647217623041,photo,,
3_1536526690393858048,photo,,
3_1536526940953317376,photo,,
3_1536526454535516165,photo,,
3_1536524861320724480,photo,,
3_1536525968579641344,photo,,
3_1536525850660638720,photo,,
3_1536525854129332224,photo,,
3_1536525858420060160,photo,,
