media_key,media_type,alt_text,duration_ms
3_1536735614166499328,photo,,
3_1534560979660546049,photo,,
3_1536735342245687296,photo,,
3_1536734867240763395,photo,Me near asimo,
3_1536735188943765505,photo,,
3_1536734642841452544,photo,,
3_1536734966716977155,photo,,
3_1536734793592983558,photo,,
3_1536734842121031681,photo,,
3_1536734182105395201,photo,,
3_1536734065268752384,photo,,
16_1536734365480366081,animated_gif,,
3_1536734248362987525,photo,,
3_1536733499063148553,photo,,
3_1536733961413869570,photo,,
3_1536733983803076608,photo,,
3_1536734109086920704,photo,,
3_1536734010965372928,photo,,
3_1536733943600398337,photo,,
7_1536729376699600897,video,,7152.0
3_1536733876504215554,photo,,
3_1536733761408184320,photo,,
3_1536733761420701696,photo,,
3_1536733761408184321,photo,,
3_1536733761420726272,photo,,
3_1536733739228995584,photo,,
3_1536733558907105283,photo,,
3_1536733364840976384,photo,,
3_1536732455214149634,photo,,
3_1536732539779678209,photo,,
3_1536733365898219520,photo,,
3_1536733397946859520,photo,,
3_1536733308809269248,photo,,
