media_key,media_type,alt_text,duration_ms
3_1537520978598760450,photo,,
3_1537520978598809604,photo,,
7_1537520788902920195,video,,7604.0
3_1537520285297025034,photo,,
3_1537520231853215744,photo,,
3_1537520135593873408,photo,,
3_1537520053817643012,photo,,
3_1537519853543862272,photo,,
3_1537519787592626177,photo,,
16_1537519784119746562,animated_gif,,
7_1537518852153565184,video,,15533.0
3_1537519637453279235,photo,,
3_1537519177220689920,photo,,
3_1537519431991144450,photo,,
3_1537519464136196096,photo,,
3_1537519428115505154,photo,,
3_1537519397736263681,photo,,
3_1537519369403650048,photo,,
3_1537519345336729601,photo,,
3_1537519322834386944,photo,,
3_1537519282489282561,photo,,
3_1537518995091464201,photo,,
3_1537519259332526081,photo,,
3_1537519233751568387,photo,,
3_1537519206614409218,photo,,
3_1537519182010540033,photo,,
3_1537519158186979328,photo,,
7_1537519078738259968,video,,45003.0
3_1537519137064423432,photo,,
3_1537519105401577479,photo,,
