media_key,media_type,alt_text,duration_ms
3_1516219512911060994,photo,,
3_1516220370638016515,photo,,
3_1516220009412022280,photo,,
3_1516220009424592903,photo,,
3_1516219542392827905,photo,,
3_1516219627545661444,photo,,
3_1516219657321025536,photo,,
3_1516220127330504705,photo,,
3_1516219910883475457,photo,,
3_1516220055268253697,photo,,
3_1516219420154425350,photo,,
3_1516219410779885570,photo,,
3_1516219062711652353,photo,,
3_1516219032046694400,photo,,
3_1516219307277131778,photo,,
3_1516219284317511680,photo,,
3_1516219258249916424,photo,,
7_1516219198510448640,video,,37583.0
3_1516219050296233995,photo,,
3_1516218954460667910,photo,,
3_1516218949611925505,photo,,
3_1516218929215070216,photo,,
3_1516218742266470400,photo,,
3_1516218719869059072,photo,,
3_1516218167219085317,photo,,
3_1516218458496659456,photo,,
