media_key,media_type,alt_text,duration_ms
3_1520003480303378433,photo,,
3_1520003521512636416,photo,,
3_1520003494270414848,photo,,
3_1519943066542645251,photo,,
3_1520003083496947712,photo,,
3_1520003083551461376,photo,,
3_1520002337997172736,photo,,
3_1520002243574915072,photo,,
3_1520002039920869376,photo,,
3_1520001953979269122,photo,,
3_1520001518778437632,photo,,
3_1520001474423574529,photo,,
3_1520001059904798720,photo,,
3_1520000746313428993,photo,,
3_1520000746317615106,photo,,
3_1520000039682150400,photo,,
3_1520000367043436546,photo,,
3_1520000328896159744,photo,,
3_1520000328879407104,photo,,
