media_key,media_type,alt_text,duration_ms
3_1532454352954310671,photo,,
3_1532454664171667474,photo,,
3_1532454661038297088,photo,,
7_1532454062506946560,video,,111041.0
3_1532453850212208640,photo,,
3_1532394225102372864,photo,,
16_1532454213787303966,animated_gif,,
3_1532453286170837009,photo,,
3_1532453616505831438,photo,,
