media_key,media_type,alt_text,duration_ms
3_1534541142863249410,photo,,
3_1534540508466401280,photo,,
3_1534540807847530497,photo,,
3_1534540984553463808,photo,,
3_1534540877104029696,photo,,
3_1534540788050591747,photo,,
3_1534540670660132865,photo,,
3_1534539839181582336,photo,,
3_1534539922371416064,photo,,
3_1534540168686084096,photo,,
3_1534540551986417664,photo,,
3_1534540210419007488,photo,,
3_1534540153485680640,photo,,
3_1534539550814793728,photo,,
3_1534539550814777344,photo,,
3_1534539786165288962,photo,,
3_1534539146827403266,photo,,
3_1534539254826778624,photo,,
3_1534538675450683394,photo,,
3_1534538698074771457,photo,,
3_1534539023611478018,photo,,
3_1534538863103942659,photo,,
3_1534538700037804034,photo,,
3_1534538700046184448,photo,,
3_1534537689848074242,photo,,
3_1534538615065288704,photo,,
3_1534538364799827968,photo,,
