media_key,media_type,alt_text,duration_ms
3_1539852664758050816,photo,,
3_1539852664762241024,photo,,
3_1539852664762245121,photo,,
3_1539852664774729733,photo,,
3_1539549402506878979,photo,,
3_1539852009418829826,photo,,
3_1539852284603105280,photo,,
3_1539852047230459905,photo,,
3_1539852050875285507,photo,,
3_1539851502415532033,photo,,
3_1539851661321158665,photo,,
3_1539851661333729281,photo,,
3_1539851656652886016,photo,,
3_1539851648490766336,photo,,
3_1539851188048482307,photo,,
3_1539850991582838784,photo,,
3_1539851019433086978,photo,,
3_1539850805016403968,photo,,
3_1539850829007822848,photo,,
3_1539849959725404160,photo,,
3_1539849961478639617,photo,,
3_1539849320752726017,photo,,
3_1539849406190882816,photo,,
