media_key,media_type,alt_text,duration_ms
7_1521659533260726273,video,,19166.0
3_1521659578546462720,photo,,
3_1521659578546413568,photo,,
3_1521659578705846273,photo,,
3_1521659578831699968,photo,,
3_1521659569310781441,photo,,
3_1521659563250003968,photo,,
3_1521659400275972097,photo,,
3_1521659448166543361,photo,,
3_1521659540801949697,photo,,
3_1521659552713826304,photo,,
3_1521659539929501696,photo,,
3_1521659529859158017,photo,,
7_1521659499248898048,video,,66362.0
3_1521659228888649729,photo,,
3_1521659524641280000,photo,,
3_1521659519130116099,photo,,
3_1521659524075200516,photo,,
3_1521659517406269441,photo,,
3_1521659496262619136,photo,,
3_1521659478113984518,photo,,
3_1521659489879232513,photo,,
3_1521659150090252288,photo,,
7_1521650693874106369,video,,6268.0
3_1521659466709868545,photo,,
3_1521659346257850368,photo,,
3_1521659455498166272,photo,,
3_1521659405959409664,photo,,
7_1521659395855200256,video,,20148.0
3_1521659431691325440,photo,,
3_1521659433649987584,photo,,
3_1521659432513327104,photo,,
