media_key,media_type,alt_text,duration_ms
16_1528445742414811137,animated_gif,,
16_1528445742846820354,animated_gif,,
3_1528445669081550862,photo,,
3_1528445695962800129,photo,,
7_1528445612412248066,video,,12243.0
7_1528445334095020032,video,,7158.0
7_1528445449874640896,video,,20010.0
3_1528445523652677632,photo,,
3_1528445489250697216,photo,,
