media_key,media_type,alt_text,duration_ms
3_1528512874535976961,photo,,
3_1528512880701755392,photo,,
7_1528512798250213376,video,,45001.0
3_1528512746366590977,photo,,
3_1528512665253027841,photo,,
3_1528512549624356864,photo,,
3_1528512492380594177,photo,,
3_1528512493022330886,photo,,
3_1528512383915892737,photo,,
3_1528511930402492416,photo,,
3_1528511982831280130,photo,,
3_1528511771601842176,photo,,
3_1528511845736144899,photo,,
3_1528511845723607040,photo,,
16_1528511899704377345,animated_gif,,
3_1528511773996990465,photo,,
3_1528511798902771713,photo,,
3_1528511387265138688,photo,,
3_1528511583164547073,photo,,
3_1528510993348935681,photo,,
3_1528511197963620352,photo,,
3_1528506355442761729,photo,,
7_1528458150877315073,video,,41237.0
3_1528415017674059776,photo,,
