media_key,media_type,alt_text,duration_ms
3_1515854635235364865,photo,,
7_1515854943491702784,video,,15566.0
3_1515854809080942597,photo,,
7_1515854700352098307,video,,27543.0
3_1515854466431467525,photo,,
3_1515851158341840897,photo,,
3_1515851403788382209,photo,,
3_1515854389860315140,photo,,
7_1515854258339553280,video,,34719.0
3_1515854197295616003,photo,,
16_1515854266765881345,animated_gif,,
3_1515854121743826948,photo,,
3_1515853909847425030,photo,,
3_1515853890855780354,photo,,
3_1515853897751207936,photo,,
3_1515853328483500033,photo,,
3_1515853044340064256,photo,,
3_1515853077378584577,photo,,
3_1515853844823134213,photo,,
3_1515853844823093258,photo,,
3_1515853384330457091,photo,,
3_1515853257117081603,photo,,
3_1515853635535597569,photo,,
7_1515853484201058313,video,,60250.0
3_1515852915617021954,photo,,
3_1515853381331521538,photo,,
3_1515853381327335432,photo,,
3_1515853151676547079,photo,,
3_1515853151886319618,photo,,
7_1515853254915084288,video,,11533.0
3_1515853113747513346,photo,,
3_1515853141899579396,photo,,
3_1515853141979238402,photo,,
3_1515853130969513985,photo,,
3_1515853133876203526,photo,,
3_1515852999209463810,photo,,
3_1515852999209402371,photo,,
3_1515852999972827136,photo,,
3_1515853000681705480,photo,,
