media_key,media_type,alt_text,duration_ms
3_1537926059567349760,photo,,
3_1537926046053376000,photo,,
7_1537925793258426369,video,,10233.0
7_1537925712526446597,video,,15716.0
3_1537925878369632256,photo,,
3_1537925682235252736,photo,,
3_1537925738300469248,photo,,
3_1537925668951846918,photo,,
3_1537925473681821698,photo,,
13_1536936568572764160,video,,15015.0
3_1537925138418610179,photo,,
7_1537925309126746112,video,,16858.0
3_1537925361698189314,photo,,
3_1537925358636257282,photo,,
3_1537925361610018817,photo,,
7_1537924339177095171,video,,38620.0
3_1537924664055328770,photo,,
3_1537925081120198657,photo,,
3_1537478740259008512,photo,,
16_1537924964971466756,animated_gif,,
3_1537924813750013955,photo,,
3_1537924694564696064,photo,,
7_1537924378943336451,video,,23900.0
3_1537924664567074817,photo,,
3_1537924626726064129,photo,,
3_1537924548909101056,photo,,
3_1537924586997616640,photo,,
3_1537924587874185218,photo,,
7_1537923694265126913,video,,37487.0
